Statistical profiling result from isolate-0x2c25004c000-v8.log, (5086 ticks, 69 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  std::_Hashtable<unsigned long, std::pair<unsigned long const, v8::internal::compiler::ObjectData*>, v8::internal::ZoneAllocator<std::pair<unsigned long const, v8::internal::compiler::ObjectData*> >, std::__detail::_Select1st, std::equal_to<unsigned long>, v8::base::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(unsigned long const&) const
      1    0.0%    0.0%  std::_Hashtable<unsigned long, std::pair<unsigned long const, v8::internal::Cancelable*>, std::allocator<std::pair<unsigned long const, v8::internal::Cancelable*> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, v8::internal::Cancelable*>, false>*, unsigned long)
      1    0.0%    0.0%  std::_Deque_base<v8::internal::compiler::Node*, v8::internal::RecyclingZoneAllocator<v8::internal::compiler::Node*> >::~_Deque_base()
      1    0.0%    0.0%  std::_Deque_base<v8::internal::compiler::BytecodeAnalysis::LoopStackEntry, v8::internal::RecyclingZoneAllocator<v8::internal::compiler::BytecodeAnalysis::LoopStackEntry> >::_M_initialize_map(unsigned long)
      1    0.0%    0.0%  operator delete[](void*)
      1    0.0%    0.0%  operator delete(void*)
      1    0.0%    0.0%  node::fs::Close(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::TraceEventScope::~TraceEventScope()
      1    0.0%    0.0%  node::NodeArrayBufferAllocator::Allocate(unsigned long)
      1    0.0%    0.0%  node::InternalCallbackScope::~InternalCallbackScope()
      1    0.0%    0.0%  node::Environment::RunTimers(uv_timer_s*)
      1    0.0%    0.0%  node::Emit(node::Environment*, double, node::AsyncHooks::Fields, v8::Local<v8::Function>)
      1    0.0%    0.0%  node::AsyncWrap::MakeCallback(v8::Local<v8::Function>, int, v8::Local<v8::Value>*)
      1    0.0%    0.0%  int std::__int_to_char<char, unsigned long>(char*, unsigned long, char const*, std::_Ios_Fmtflags, bool)
      1    0.0%    0.0%  icu_64::ZoneMeta::getCanonicalCLDRID(icu_64::UnicodeString const&, UErrorCode&)
      1    0.0%    0.0%  fflush
      1    0.0%    0.0%  __vsnprintf_internal
      1    0.0%    0.0%  __pthread_cond_broadcast
      1    0.0%    0.0%  __memchr_avx2
      1    0.0%    0.0%  __libc_disable_asynccancel
      1    0.0%    0.0%  __errno_location
      1    0.0%    0.0%  __GI___pthread_mutex_unlock
      1    0.0%    0.0%  __GI___pthread_mutex_lock
      1    0.0%    0.0%  __GI___libc_realloc
      1    0.0%    0.0%  _IO_str_init_static_internal

 [Summary]:
   ticks  total  nonlib   name
   1754   34.5%   36.4%  JavaScript
   3001   59.0%   62.2%  C++
     62    1.2%    1.3%  GC
    262    5.2%          Shared libraries
     69    1.4%          Unaccounted

 [C++ entry points]:
   ticks    cpp   total   name
    408   24.2%    8.0%  v8::internal::Builtin_HandleApiCall(int, v8::internal::Object**, v8::internal::Isolate*)
    388   23.0%    7.6%  v8::internal::Runtime_ForInEnumerate(int, v8::internal::Object**, v8::internal::Isolate*)
    324   19.2%    6.4%  v8::internal::Runtime_CompileOptimized_Concurrent(int, v8::internal::Object**, v8::internal::Isolate*)
    140    8.3%    2.8%  v8::internal::Runtime_CompileLazy(int, v8::internal::Object**, v8::internal::Isolate*)
    118    7.0%    2.3%  v8::internal::Builtin_JsonStringify(int, v8::internal::Object**, v8::internal::Isolate*)
     82    4.9%    1.6%  v8::internal::Runtime_RegExpExec(int, v8::internal::Object**, v8::internal::Isolate*)
     20    1.2%    0.4%  v8::internal::Runtime_LoadIC_Miss(int, v8::internal::Object**, v8::internal::Isolate*)
     17    1.0%    0.3%  v8::internal::Runtime_StackGuard(int, v8::internal::Object**, v8::internal::Isolate*)
     16    0.9%    0.3%  v8::internal::Runtime_ObjectKeys(int, v8::internal::Object**, v8::internal::Isolate*)
     16    0.9%    0.3%  v8::internal::Runtime_InterpreterDeserializeLazy(int, v8::internal::Object**, v8::internal::Isolate*)
     14    0.8%    0.3%  v8::internal::Runtime_StringToNumber(int, v8::internal::Object**, v8::internal::Isolate*)
     11    0.7%    0.2%  v8::internal::Runtime_StoreIC_Miss(int, v8::internal::Object**, v8::internal::Isolate*)
     10    0.6%    0.2%  v8::internal::Runtime_RegExpInitializeAndCompile(int, v8::internal::Object**, v8::internal::Isolate*)
     10    0.6%    0.2%  v8::internal::Runtime_GenerateRandomNumbers(int, v8::internal::Object**, v8::internal::Isolate*)
      8    0.5%    0.2%  v8::internal::Runtime_CreateObjectLiteral(int, v8::internal::Object**, v8::internal::Isolate*)
      8    0.5%    0.2%  v8::internal::Builtin_JsonParse(int, v8::internal::Object**, v8::internal::Isolate*)
      7    0.4%    0.1%  v8::internal::Runtime_NewObject(int, v8::internal::Object**, v8::internal::Isolate*)
      6    0.4%    0.1%  v8::internal::Runtime_DeserializeLazy(int, v8::internal::Object**, v8::internal::Isolate*)
      6    0.4%    0.1%  v8::internal::Builtin_DateConstructor(int, v8::internal::Object**, v8::internal::Isolate*)
      5    0.3%    0.1%  v8::internal::Runtime_CompileForOnStackReplacement(int, v8::internal::Object**, v8::internal::Isolate*)
      5    0.3%    0.1%  v8::internal::Builtin_ArrayBufferConstructor(int, v8::internal::Object**, v8::internal::Isolate*)
      4    0.2%    0.1%  v8::internal::Runtime_SetProperty(int, v8::internal::Object**, v8::internal::Isolate*)
      4    0.2%    0.1%  v8::base::ieee754::cos(double)
      3    0.2%    0.1%  v8::internal::Runtime_RegExpReplace(int, v8::internal::Object**, v8::internal::Isolate*)
      3    0.2%    0.1%  v8::internal::Runtime_NotifyDeoptimized(int, v8::internal::Object**, v8::internal::Isolate*)
      3    0.2%    0.1%  v8::internal::Runtime_KeyedLoadIC_Miss(int, v8::internal::Object**, v8::internal::Isolate*)
      3    0.2%    0.1%  v8::internal::Runtime_KeyedGetProperty(int, v8::internal::Object**, v8::internal::Isolate*)
      3    0.2%    0.1%  v8::internal::Runtime_AllocateInNewSpace(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::StringTable::LookupStringIfExists_NoAllocate(v8::internal::Isolate*, v8::internal::String*)
      2    0.1%    0.0%  v8::internal::Runtime_PushBlockContext(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::Runtime_NewClosure_Tenured(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::Runtime_LoadGlobalIC_Miss(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::Runtime_KeyedStoreIC_Slow(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::Runtime_KeyedStoreIC_Miss(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::Runtime_Interrupt(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::internal::Builtin_TypedArrayPrototypeBuffer(int, v8::internal::Object**, v8::internal::Isolate*)
      2    0.1%    0.0%  v8::base::ieee754::sin(double)
      2    0.1%    0.0%  v8::base::ieee754::atan2(double, double)
      2    0.1%    0.0%  v8::base::ieee754::atan(double)
      2    0.1%    0.0%  __lll_unlock_wake
      1    0.1%    0.0%  v8::internal::interpreter::BytecodeRegisterOptimizer::RegisterAllocateEvent(v8::internal::interpreter::Register)
      1    0.1%    0.0%  v8::internal::Runtime_StringEqual(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_StringBuilderJoin(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_LoadPropertyWithInterceptor(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_DeleteProperty(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_DefineDataPropertyInLiteral(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_CreateRegExpLiteral(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Runtime_AddDictionaryProperty(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Builtin_ReflectGetOwnPropertyDescriptor(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Builtin_ObjectSetPrototypeOf(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Builtin_ObjectDefineProperty(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Builtin_GlobalEncodeURIComponent(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Builtin_DatePrototypeToString(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Builtin_ArrayShift(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Builtin_ArrayConcat(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  v8::internal::Builtin_ArrayBufferIsView(int, v8::internal::Object**, v8::internal::Isolate*)
      1    0.1%    0.0%  std::_Hashtable<unsigned long, std::pair<unsigned long const, v8::internal::Cancelable*>, std::allocator<std::pair<unsigned long const, v8::internal::Cancelable*> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, v8::internal::Cancelable*>, false>*, unsigned long)
      1    0.1%    0.0%  operator delete[](void*)
      1    0.1%    0.0%  __memchr_avx2

 [Bottom up (heavy) profile]:
  Note: percentage shows a share of a particular caller in the total
  amount of its parent calls.
  Callers occupying less than 1.0% are not shown.

   ticks parent  name
   1393   27.4%  epoll_pwait

    255    5.0%  /usr/bin/node
    154   60.4%    v8::internal::Builtin_HandleApiCall(int, v8::internal::Object**, v8::internal::Isolate*)
    105   68.2%      LazyCompile: ~processChunk zlib.js:466:22
    105  100.0%        LazyCompile: ~ZlibBase._transform zlib.js:358:41
    105  100.0%          LazyCompile: ~Transform._read _stream_transform.js:182:37
    105  100.0%            LazyCompile: ~Transform._write _stream_transform.js:165:38
     12    7.8%      LazyCompile: ~write buffer.js:895:40
     12  100.0%        LazyCompile: ~fromString buffer.js:325:20
     12  100.0%          LazyCompile: ~from buffer.js:192:28
     12  100.0%            LazyCompile: ~send /home/john/Projects/Torn.Space/node_modules/ws/lib/sender.js:267:7
      9    5.8%      LazyCompile: ~byteLength buffer.js:499:20
      9  100.0%        LazyCompile: ~send /home/john/Projects/Torn.Space/node_modules/engine.io/lib/transports/websocket.js:97:17
      9  100.0%          LazyCompile: ~exports.encodePacket /home/john/Projects/Torn.Space/node_modules/engine.io-parser/lib/index.js:53:33
      9  100.0%            LazyCompile: ~WebSocket.send /home/john/Projects/Torn.Space/node_modules/engine.io/lib/transports/websocket.js:89:37
      5    3.2%      LazyCompile: ~fromString buffer.js:325:20
      5  100.0%        LazyCompile: ~from buffer.js:192:28
      5  100.0%          LazyCompile: ~send /home/john/Projects/Torn.Space/node_modules/ws/lib/sender.js:267:7
      5  100.0%            LazyCompile: ~send /home/john/Projects/Torn.Space/node_modules/ws/lib/websocket.js:315:7
      3    1.9%      LazyCompile: ~stringSlice buffer.js:579:21
      3  100.0%        LazyCompile: ~toString buffer.js:633:46
      3  100.0%          LazyCompile: ~readFileSync fs.js:345:22
      2   66.7%            LazyCompile: ~Server.serveClient /home/john/Projects/Torn.Space/node_modules/socket.io/lib/index.js:105:40
      1   33.3%            LazyCompile: ~Module._extensions..js internal/modules/cjs/loader.js:825:37
      3    1.9%      LazyCompile: ~processTicksAndRejections internal/process/task_queues.js:59:35
      3    1.9%      LazyCompile: ~createWriteWrap internal/stream_base_commons.js:83:25
      3  100.0%        LazyCompile: ~writeGeneric internal/stream_base_commons.js:121:22
      3  100.0%          LazyCompile: ~Socket._writeGeneric net.js:698:42
      3  100.0%            LazyCompile: ~Socket._write net.js:735:35
      3    1.9%      LazyCompile: ~copy buffer.js:625:16
      3  100.0%        LazyCompile: ~concat /home/john/Projects/Torn.Space/node_modules/ws/lib/buffer-util.js:11:16
      2   66.7%          LazyCompile: ~_deflate.flush /home/john/Projects/Torn.Space/node_modules/ws/lib/permessage-deflate.js:435:44
      2  100.0%            LazyCompile: ~afterWrite _stream_writable.js:481:20
      1   33.3%          LazyCompile: ~_inflate.flush /home/john/Projects/Torn.Space/node_modules/ws/lib/permessage-deflate.js:363:25
      1  100.0%            LazyCompile: ~afterWrite _stream_writable.js:481:20
      2    1.3%      LazyCompile: ~unrefActive internal/timers.js:301:21
      2  100.0%        LazyCompile: ~Timeout.refresh internal/timers.js:196:37
      2  100.0%          LazyCompile: ~_unrefTimer net.js:340:52
      2  100.0%            LazyCompile: ~Socket._writeGeneric net.js:698:42
      2    1.3%      LazyCompile: ~stat internal/modules/cjs/loader.js:84:14
      1   50.0%        LazyCompile: ~tryFile internal/modules/cjs/loader.js:244:17
      1  100.0%          LazyCompile: ~tryExtensions internal/modules/cjs/loader.js:259:23
      1  100.0%            LazyCompile: ~Module._findPath internal/modules/cjs/loader.js:287:28
      1   50.0%        LazyCompile: ~Module._findPath internal/modules/cjs/loader.js:287:28
      1  100.0%          LazyCompile: ~Module._resolveFilename internal/modules/cjs/loader.js:634:35
      1  100.0%            LazyCompile: ~Module._load internal/modules/cjs/loader.js:572:24
      2    1.3%      LazyCompile: ~readSync fs.js:490:18
      2  100.0%        LazyCompile: ~tryReadSync fs.js:333:21
      2  100.0%          LazyCompile: ~readFileSync fs.js:345:22
      1   50.0%            LazyCompile: ~Server.serveClient /home/john/Projects/Torn.Space/node_modules/socket.io/lib/index.js:105:40
      1   50.0%            LazyCompile: ~Module._extensions..js internal/modules/cjs/loader.js:825:37
      2    1.3%      LazyCompile: ~readPackage internal/modules/cjs/loader.js:198:21
      2  100.0%        LazyCompile: ~tryPackage internal/modules/cjs/loader.js:224:20
      2  100.0%          LazyCompile: ~Module._findPath internal/modules/cjs/loader.js:287:28
      2  100.0%            LazyCompile: ~Module._resolveFilename internal/modules/cjs/loader.js:634:35
     28   11.0%    v8::internal::Runtime_CompileOptimized_Concurrent(int, v8::internal::Object**, v8::internal::Isolate*)
     19   67.9%      LazyCompile: ~listOnTimeout internal/timers.js:484:25
      7   36.8%        LazyCompile: *processTimers internal/timers.js:464:25
      5   26.3%        LazyCompile: ~processTimers internal/timers.js:464:25
      3   10.7%      LazyCompile: ~Bullet.self.tick /home/john/Projects/Torn.Space/app.js:1676:22
      3  100.0%        LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      3  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   33.3%            LazyCompile: ~processTimers internal/timers.js:464:25
      1    3.6%      LazyCompile: ~processTicksAndRejections internal/process/task_queues.js:59:35
      1    3.6%      LazyCompile: ~Transform._write _stream_transform.js:165:38
      1  100.0%        LazyCompile: ~doWrite _stream_writable.js:405:17
      1  100.0%          LazyCompile: ~clearBuffer _stream_writable.js:500:21
      1  100.0%            LazyCompile: ~onwrite _stream_writable.js:450:17
      1    3.6%      LazyCompile: ~Module.load internal/modules/cjs/loader.js:677:33
      1  100.0%        LazyCompile: ~Module._load internal/modules/cjs/loader.js:572:24
      1  100.0%          LazyCompile: ~Module.require internal/modules/cjs/loader.js:715:36
      1  100.0%            LazyCompile: ~require internal/modules/cjs/helpers.js:13:19
      1    3.6%      LazyCompile: ~Base.self.tick /home/john/Projects/Torn.Space/app.js:2051:22
      1  100.0%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
